argument,topic
Η νομιμοποίηση της κάνναβης είναι το επόμενο λογικό βήμα για να σταματήσει η προπαγάνδα ότι το ζιζάνιο είναι κακό.,Πρέπει να νομιμοποιήσουμε την κάνναβη
"Η νομιμοποίηση της κάνναβης θα επιτρέψει στους αστυνομικούς να αφιερώνουν περισσότερο χρόνο στην αντιμετώπιση σοβαρότερων εγκλημάτων, αντί να συμπληρώνουν γραφειοκρατικές διαδικασίες για κάποιον που έχει μια μικρή ποσότητα κάνναβης",Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της κάνναβης θα την καταστήσει πιο προσιτή σε όσους τη χρειάζονται για ιατρικούς λόγους.,Πρέπει να νομιμοποιήσουμε την κάνναβη
η νομιμοποίηση της κάνναβης θα μειώσει τα ποσοστά φυλάκισης και θα φέρει πολλά έσοδα,Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της κάνναβης θα την έκανε λιγότερο κερδοφόρα για τους εγκληματίες,Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της κάνναβης θα μας γλίτωνε από τα χρήματα που σπαταλάμε στην επιβολή του νόμου και στη φυλάκιση για αυτό το μη βίαιο αδίκημα.,Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίησή της θα εξαλείψει τη μαύρη αγορά κάνναβης και θα ελευθερώσει επίσης τις φυλακές από ανθρώπους που συλλαμβάνονται και καταδικάζονται για κατοχή κάνναβης.,Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της μαριχουάνας ενισχύει την οικονομία και αυξάνει τα φορολογικά έσοδα.,Πρέπει να νομιμοποιήσουμε την κάνναβη
"Η νομιμοποίηση της μαριχουάνας θα ελευθερώσει πόρους της αστυνομίας, γιατί αντί να συλλαμβάνουν ανθρώπους για μαριχουάνα, η αστυνομία θα επικεντρωθεί σε πιο σοβαρά εγκλήματα",Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της μαριχουάνας θα τερματίσει την δαπανηρή επιβολή των νόμων για τη μαριχουάνα και θα ελευθερώσει πόρους της αστυνομίας που θα μπορούσαν να επικεντρωθούν σε πιο σοβαρά εγκλήματα.,Πρέπει να νομιμοποιήσουμε την κάνναβη
Η νομιμοποίηση της μαριχουάνας θα οδηγούσε σε μείωση της βίας που σχετίζεται με τα ναρκωτικά.,Πρέπει να νομιμοποιήσουμε την κάνναβη
"Η νομιμοποίηση της μαριχουάνας για ψυχαγωγικούς σκοπούς θα προσθέσει δισεκατομμύρια στην οικονομία, θα δημιουργήσει εκατοντάδες χιλιάδες θέσεις εργασίας και θα εξοικονομήσει περιορισμένους αστυνομικούς πόρους",Πρέπει να νομιμοποιήσουμε την κάνναβη
Η μαριχουάνα έχει πολλά αποδεδειγμένα ιατρικά οφέλη.,Πρέπει να νομιμοποιήσουμε την κάνναβη
"Η μαριχουάνα έχει αποδειχθεί ότι έχει ιατρικά οφέλη για ασθενείς που πάσχουν από ασθένειες όπως ο καρκίνος, το AIDS και το γλαύκωμα.",Πρέπει να νομιμοποιήσουμε την κάνναβη
"Τα χρήματα των φορολογουμένων μας σπαταλούνται στην ποινικοποίηση της κατοχής και χρήσης κάνναβης, όταν θα μπορούσαν να δαπανηθούν σε πιο σοβαρά εγκλήματα.",Πρέπει να νομιμοποιήσουμε την κάνναβη
οι άνθρωποι έχουν το δικαίωμα να ζουν τη ζωή τους με όποιον τρόπο επιλέγουν και η κυβέρνηση δεν έχει το δικαίωμα να λέει στους ενήλικες τι μπορούν να βάλουν στο σώμα τους,Πρέπει να νομιμοποιήσουμε την κάνναβη
οι άνθρωποι θα πρέπει να είναι σε θέση να αποφασίσουν οι ίδιοι αν θέλουν να το χρησιμοποιήσουν,Πρέπει να νομιμοποιήσουμε την κάνναβη
Οι άνθρωποι θα πρέπει να έχουν τη δυνατότητα να αποφασίζουν οι ίδιοι αν θα χρησιμοποιήσουν κάνναβη.,Πρέπει να νομιμοποιήσουμε την κάνναβη
οι άνθρωποι το χρησιμοποιούν έτσι κι αλλιώς και έχει πολλά οφέλη για την υγεία.,Πρέπει να νομιμοποιήσουμε την κάνναβη
Ο Ρίτσαρντ Νίξον έβαλε την κάνναβη μαζί με τα σκληρότερα ναρκωτικά για να αποκλείσει τους ψηφοφόρους που θα του αντιτάσσονταν. Η κάνναβη έχει ισοδύναμες βλάβες με το αλκοόλ.,Πρέπει να νομιμοποιήσουμε την κάνναβη
Επιστημονικές μελέτες έχουν δείξει ότι η κάνναβη είναι ασφαλής ως ψυχαγωγικό ναρκωτικό,Πρέπει να νομιμοποιήσουμε την κάνναβη
